GeneID	GSM1261105	GSM1261106	GSM1261107	GSM1261108	GSM1261109	GSM1261110	GSM1261111	GSM1261112
167465	0	0	0	4	0	0	0	0
102503427	5	2	8	2	11	9	2	5
102477328	0	2	5	1	1	1	1	0
3842	6046	8848	6204	4915	4670	6266	8168	8229
100616152	0	2	0	0	0	0	0	0
115548	557	310	353	340	271	322	436	419
134285	3	0	10	5	0	1	1	2
105379030	0	0	0	0	0	0	0	0
134288	0	0	0	0	0	0	0	0
340090	1	0	0	0	0	0	0	0
105379031	3	0	0	1	1	1	1	1
105379033	0	0	0	0	0	0	0	0
107986383	269	133	194	208	138	207	113	261
2297	380	13	89	143	66	37	142	372
104355294	0	0	0	0	0	0	0	0
689	6346	10337	3147	7730	4867	5217	6986	8330
57763	651	456	566	535	515	525	860	799
84135	325	120	292	253	277	257	192	380
64283	188	26	188	83	56	91	90	96
107986423	0	0	0	0	0	0	1	0
105379034	0	0	0	0	0	1	0	2
105379036	0	0	0	0	0	0	0	0
105379035	0	0	1	9	0	1	0	0
102503429	0	0	0	0	0	0	0	0
101929082	0	0	0	0	0	2	0	0
104310351	1	0	1	0	1	3	0	1
8507	16356	5255	16292	14242	12071	19336	14757	16162
3074	1644	949	1268	1595	917	1088	1450	1331
84340	1632	1140	1308	939	1136	1322	1343	1702
10412	1873	3172	1659	1894	1366	2048	2250	2541
26049	1064	896	1087	704	1063	998	1425	1354
441086	15	9	13	17	21	16	22	24
105379039	0	2	0	1	0	0	0	0
105379040	1	1	0	1	1	0	0	0
51301	26	26	25	37	12	29	33	33
256006	17	5	29	10	17	20	14	35
3156	6579	18240	7387	5919	5568	6807	12115	8788
10087	3962	1675	1711	3388	1395	1367	2451	1696
51426	1178	1050	845	822	647	716	1299	1018
728780	14	7	11	10	6	8	5	5
107986424	13	20	8	9	6	5	20	8
134359	389	362	413	293	323	344	366	612
441087	14	0	4	8	4	2	6	5
22987	493	296	2278	255	1619	1118	1394	1485
105379041	5	2	11	2	4	8	12	6
105379042	3	5	10	3	7	6	14	8
10788	1643	847	1660	1048	1077	1220	1135	1502
101929109	2	1	0	0	1	0	1	0
2151	279	14	61	228	38	47	36	39
100302746	0	0	0	0	0	0	0	0
2149	4879	1551	2914	2975	2331	2553	2799	3554
2150	302	46	199	89	155	128	116	122
170591	1	0	0	0	0	0	0	1
1393	14	3	39	11	8	2	1	6
55109	1784	608	1210	1430	1283	1352	1350	1923
84327	1412	323	848	1638	672	784	939	860
677828	3	5	2	4	0	0	7	4
728723	69	22	39	47	46	32	34	59
8622	438	121	413	309	231	189	323	316
55255	1669	852	1837	1331	1216	1335	959	1713
23440	1276	726	209	555	186	443	1798	2397
6902	2402	2663	2294	2160	1924	1900	2249	3569
101929154	0	0	0	0	0	0	0	0
8546	1653	649	1076	1480	807	868	685	1176
728769	198	94	171	140	164	159	118	253
9522	2119	2522	2776	1880	2445	2105	3141	3480
10184	807	418	841	1801	465	629	489	514
411	978	531	1046	1107	773	776	556	1078
29958	30	19	17	65	15	21	15	36
23743	0	0	0	0	0	0	0	0
635	14	7	6	15	0	6	3	9
133746	852	1679	642	927	586	675	1815	1020
102724530	0	2	6	4	0	2	2	1
101929201	3	20	9	6	6	13	32	10
9456	545	466	834	622	656	722	646	885
107986426	1	2	0	0	1	1	1	1
105379047	0	0	0	0	0	0	0	0
167153	1168	774	780	902	677	721	1021	1031
202333	20	13	17	14	7	6	12	22
102724557	1	0	0	5	0	0	0	1
105379048	1	2	0	0	0	0	0	0
105616916	0	0	0	0	0	0	0	0
345778	1210	1130	744	761	607	779	1420	890
7060	681	942	529	364	336	481	545	504
101929215	25	35	16	7	11	14	26	16
256987	1847	525	989	1137	1100	857	1707	904
644936	1288	795	1549	1544	1236	1248	896	1667
84654	0	0	0	0	0	0	0	1
441089	221	137	232	172	188	249	165	332
9765	1911	926	1197	1287	1007	1240	1391	1449
167555	102	19	66	63	61	69	46	69
340120	32	3	4	27	21	7	11	6
103689917	5	0	2	2	2	1	0	4
1719	2139	317	1249	1396	1232	1147	247	1675
100462981	5565	4973	4812	4985	3382	4270	7379	3931
4437	690	560	497	538	491	523	384	642
107986428	8	16	9	5	7	6	16	4
102524628	1	3	2	4	2	3	1	0
5924	134	175	117	302	127	166	215	148
107986359	0	0	0	0	0	0	0	0
1160	272	69	200	255	175	208	200	226
100131067	224	81	200	181	258	175	220	320
84240	574	121	269	369	273	274	268	463
134526	17	7	7	4	8	9	8	4
23635	2929	2208	2260	2315	2185	2174	4037	2729
107986384	0	0	0	0	0	0	0	0
107986385	0	0	1	0	0	0	0	0
83734	218	174	163	227	212	235	167	325
6228	14394	23031	16306	24113	11194	12607	16952	21414
92270	316	426	222	174	292	303	376	413
105379050	0	0	0	0	0	0	0	0
100616297	0	0	0	0	0	1	0	0
102546175	79	6	60	11	92	61	27	109
107986430	2	0	0	0	2	0	1	1
105379051	4	0	0	0	2	3	2	3
105379052	10	8	36	9	10	17	5	13
153339	5176	3989	4504	3594	4008	3819	5127	5993
677765	0	3	0	0	0	1	2	0
7518	203	82	204	139	139	159	130	309
105379053	3	4	5	5	7	2	4	8
1462	17805	13602	12572	15998	8211	9945	16468	9100
107986431	6	5	0	0	0	3	11	0
105379054	6	10	2	3	3	2	23	1
1404	4	6	4	3	2	1	0	3
105379055	0	0	0	0	0	0	0	0
107986386	0	0	0	0	0	0	0	0
10085	1137	1850	2608	1064	2301	1461	1839	2826
105379057	46	48	109	33	76	55	64	87
105379059	0	0	0	0	0	0	0	0
101929321	0	0	0	0	0	0	0	0
105379061	0	0	0	0	0	0	0	0
105379062	0	0	0	2	0	0	1	0
105379063	0	0	0	0	0	0	0	0
285622	1	1	2	1	0	1	1	1
105379064	0	0	0	0	0	0	0	0
1350	4724	7249	5214	5019	4043	4291	5681	7001
109623460	1	4	0	0	0	0	3	0
100505878	0	0	0	0	0	0	0	0
645261	0	0	1	0	0	0	0	0
105379065	0	0	0	0	0	0	0	0
100422887	0	0	0	0	0	0	0	0
101929380	0	0	0	0	0	0	0	0
55338	1	0	0	0	1	0	1	2
5921	1675	1205	1340	1278	1152	1462	1980	1497
902	870	1115	838	757	692	840	1259	1125
644285	58	137	19	29	32	45	190	35
105379066	1	0	1	0	0	1	1	1
111082994	5	0	14	4	8	21	13	27
105379069	2	1	7	3	7	7	8	5
105379070	2	0	3	1	0	0	0	0
153396	436	644	369	299	273	359	666	491
112267943	9	5	1	4	2	2	15	4
100505894	597	476	904	623	590	946	1359	1014
102546226	10	8	11	10	17	13	32	9
645323	4095	907	3809	2358	2927	3965	2561	3452
407047	43	2	62	39	46	62	6	39
109729137	36	29	29	34	25	31	36	46
4208	553	175	314	600	271	358	363	395
107986361	3	1	0	4	2	0	4	0
101929423	15	9	6	9	6	7	30	8
107986360	10	18	19	6	6	15	25	19
105379074	0	0	0	0	0	0	0	0
105379073	0	0	0	0	0	0	0	0
107986387	0	0	0	0	0	0	0	0
105379076	0	0	0	0	0	0	0	0
102724637	0	1	0	0	0	0	1	0
100500825	0	0	0	0	0	0	0	0
101929495	1	0	0	0	0	0	0	0
1070	650	270	484	523	541	540	405	811
731157	3	1	0	1	0	2	2	5
153364	293	151	365	345	361	320	322	441
10622	83	48	69	80	79	59	65	91
116068	588	357	424	687	382	384	449	650
84059	4260	1329	1089	2581	1531	1801	2826	2122
105379077	1	2	0	0	0	0	4	1
107986432	37	17	10	17	3	12	33	6
107986433	0	0	0	0	0	0	0	0
100505994	4	1	4	0	1	1	0	1
57561	2201	3036	1468	1651	1527	1861	2582	2707
100129716	10	16	19	14	10	14	8	17
107986434	0	1	1	0	0	0	0	1
105379078	1	0	3	1	4	0	4	4
105379080	18	178	116	5	25	10	73	35
105379082	310	68	230	132	131	212	88	243
107984117	1	1	4	1	0	0	2	1
107986388	0	0	0	0	0	0	0	0
105379083	0	0	1	0	0	0	0	2
441094	1273	2355	1223	1009	1059	1214	1825	1860
7025	20770	13906	10628	11497	10450	12088	18705	15538
83989	2073	973	1550	1553	1393	1453	1415	2175
100313887	17	14	21	13	18	16	19	23
134187	10	4	2	2	1	4	6	1
105379087	3	1	1	0	1	2	1	2
285600	117	15	89	119	82	108	70	115
105379086	0	1	0	1	0	0	2	0
84250	1025	490	436	544	461	556	548	710
79772	153	86	90	67	108	71	160	96
105379085	0	2	0	0	0	1	0	0
105379089	0	0	0	0	0	0	0	0
153643	180	52	148	56	241	165	66	244
9652	3629	1546	2651	2554	2173	2506	2105	3036
153642	283	252	216	333	184	209	253	264
285601	3	12	7	3	4	1	17	9
112267933	1	1	0	0	0	0	0	1
317671	26	11	27	16	14	19	13	21
83890	101	152	104	134	74	84	135	126
105379090	2	4	2	1	1	0	8	3
22836	2225	3302	2008	2796	1672	1806	2665	2765
2745	179	488	537	284	277	337	331	587
102724720	1	0	0	1	0	0	0	0
202299	1	5	1	1	0	2	1	2
105379091	0	0	0	0	0	0	1	0
22936	285	396	239	229	234	252	433	369
101929710	1	0	1	2	0	2	0	0
105379096	0	0	0	0	0	0	0	0
107984114	1	0	0	0	0	0	0	0
693168	0	0	0	0	0	0	0	0
105379675	0	0	0	0	0	0	0	0
107986365	1	0	0	0	0	0	0	0
5122	528	497	1134	267	498	1038	693	835
107986362	1	1	0	0	0	0	0	0
831	2235	433	1090	2332	985	971	568	1255
107986364	1	0	0	0	0	0	1	1
107986363	5	11	5	5	1	0	2	3
105379094	0	5	0	1	1	0	6	0
51752	1145	702	1170	1268	632	860	890	776
102724748	82	56	92	90	40	71	80	54
64167	15	16	144	7	41	6	68	15
4012	1603	1266	1241	1245	1043	1211	1888	1280
101926893	4	5	1	1	2	4	7	5
167410	1103	272	1629	825	1458	1580	769	1464
55781	675	587	629	635	553	672	643	1017
102546227	1	2	3	0	0	1	3	1
109729164	1	0	3	1	2	1	2	6
105379098	1	0	0	0	1	0	0	0
285704	6415	5202	6930	4821	4150	6080	8969	9383
503569	153	377	149	106	73	117	264	160
107986435	1	0	0	0	0	0	0	1
105379099	2	0	0	0	0	0	0	0
1105	1875	2192	1270	1177	1092	1334	2070	1928
102724810	7	4	4	6	6	9	5	7
100289230	32	70	26	15	22	30	78	37
107986436	1	2	4	2	3	1	3	5
100652833	5	8	1	2	1	2	5	1
102724855	1	5	1	1	4	2	4	4
105379101	2	2	1	1	3	0	1	2
100133050	20	32	11	10	14	15	24	22
105379100	4	3	3	2	4	5	2	3
345757	293	157	376	371	270	337	299	387
7903	1260	1094	1995	1114	1456	1823	1627	2188
100302288	0	0	0	0	0	0	1	0
107986437	25	25	30	21	63	33	25	67
107986438	0	1	0	0	0	0	7	0
105379102	4	0	1	1	2	1	2	0
353189	5	3	6	4	8	14	15	15
133482	0	0	1	0	0	0	0	0
100861468	0	0	0	0	0	0	0	0
285708	3	4	3	3	0	2	6	4
105379104	0	0	0	0	0	0	0	0
5066	8883	1754	5690	7016	4935	5660	4718	5674
105379105	0	0	0	0	0	0	0	0
54826	222	220	192	153	173	215	292	322
23262	2429	1311	2088	1696	1711	1797	2095	2321
90355	1372	835	1123	767	885	1121	1112	1315
102467212	1	13	0	0	2	1	8	2
83594	460	302	745	719	730	685	472	864
105379107	0	1	0	0	0	2	0	1
101930276	0	0	0	0	0	1	0	0
107986389	1	0	0	0	0	0	0	0
105379109	0	0	1	0	0	0	0	0
105379111	0	2	0	0	0	0	1	0
9366	0	0	0	0	0	0	0	0
105379110	0	0	0	0	0	0	0	0
107986439	0	0	0	0	0	0	0	0
102467213	0	1	0	0	0	0	0	0
1946	507	1241	763	813	578	606	787	717
64839	1078	536	1021	908	911	894	819	1100
105379114	0	0	0	0	0	1	0	1
107986440	1	0	0	0	1	0	4	1
100652853	14	29	9	17	14	14	32	13
2241	1854	949	1456	1301	1225	1498	1627	1775
285638	3	2	1	5	1	3	5	4
9867	10702	15756	10667	9792	10235	9904	19377	14714
105379117	0	2	0	1	0	0	0	4
105379118	0	1	0	0	0	0	0	1
4124	1180	578	617	1132	418	587	735	576
100289673	0	0	0	0	0	0	0	0
105379119	0	0	0	0	0	0	0	0
642987	215	56	244	88	238	196	90	275
100302159	0	0	0	0	0	0	0	0
91137	1966	1147	2157	1571	1801	1744	1764	2858
105379121	3	1	0	2	0	0	0	0
85480	7	3	5	5	8	2	2	5
134430	1019	781	840	858	756	814	1097	1177
814	943	1515	1077	1046	816	981	1311	1228
134429	1262	2608	1254	1420	1050	1053	2046	1357
100505678	1865	4051	2874	2694	2255	2903	4555	3266
105369177	0	4	1	1	0	2	6	1
9315	13793	32393	25667	21420	19470	24098	36699	29816
105379122	0	0	0	0	0	0	0	0
100873948	0	0	1	0	0	0	0	2
64097	730	1252	1266	398	720	905	1059	1283
114915	655	2563	673	750	519	604	1693	1037
654322	2	8	4	0	2	2	5	3
101927023	1	1	0	8	0	0	0	1
54508	25	76	76	14	41	47	46	82
102467214	19	1	32	16	30	31	5	37
102467216	0	0	0	0	0	0	0	0
324	5616	1298	6535	4289	5641	6073	5100	7991
6728	843	646	840	875	714	805	789	1236
7905	2705	2184	3470	2265	2801	2607	3605	3922
105379123	6	1	3	2	7	5	0	3
105379126	2	0	0	0	0	0	0	1
167227	1511	1571	1139	1216	834	1079	1710	1192
4163	2933	638	1447	2704	1405	1523	2344	1272
107986366	2	0	1	2	3	0	1	1
83942	1	1	6	3	4	3	3	5
64848	980	942	892	741	721	774	1157	940
107986441	0	0	0	0	1	0	2	1
105379127	1	0	0	2	0	0	0	0
3781	25	252	40	77	73	51	125	90
101927078	2	22	4	4	2	6	9	6
101927059	0	1	0	0	0	0	0	0
55521	1740	2485	1422	898	1162	1121	1473	1871
5229	975	454	570	652	549	588	641	826
153733	955	1341	896	584	769	803	1287	1267
105379129	0	0	0	0	0	0	0	0
105379130	1	1	1	0	0	0	0	1
56929	1215	1369	1010	951	1004	967	1537	1338
100302736	414	494	398	487	372	323	595	556
353376	42	157	39	98	39	30	234	80
101927100	8	6	5	4	2	1	7	2
51014	2201	1707	2074	1985	1835	1672	1552	2882
102467217	0	0	0	1	0	0	0	0
1036	3374	1528	3156	2272	3265	3240	2896	4086
9140	1734	1442	1518	1491	1155	1240	1696	2033
1176	1320	1473	1429	1457	1183	1135	1432	1782
107986443	0	1	0	0	0	0	0	1
206338	23	63	14	15	7	13	81	13
644100	2	0	5	10	16	10	7	10
51397	281	371	283	271	239	276	295	368
113219464	0	0	0	0	0	0	0	0
101927190	0	0	0	0	0	0	0	0
57556	10340	3041	3090	8833	4267	3766	7095	4773
101927233	396	131	109	346	162	141	308	172
105379132	58	22	24	43	29	29	31	32
102467223	0	0	0	0	0	0	0	0
105379133	5	2	0	2	0	1	1	1
105379136	0	0	0	0	0	0	0	0
105379135	0	0	1	0	0	0	0	0
105379134	0	0	0	0	0	0	0	0
105379137	0	0	0	0	0	0	0	0
105379138	0	0	0	0	0	0	0	0
105379139	0	0	0	0	0	1	0	0
728342	0	0	0	0	0	0	0	1
102467224	0	0	0	0	0	0	0	0
100505811	0	1	1	0	0	0	1	0
101927280	0	0	1	2	0	0	0	0
105379141	0	1	0	0	0	0	0	0
102467225	0	0	0	0	0	0	0	0
285605	354	107	256	315	183	185	128	239
100422885	512	809	492	465	338	477	550	772
105379143	12	5	5	3	6	4	5	8
1657	1404	947	1044	1135	885	971	1262	1376
100847085	0	0	0	0	0	0	0	0
25816	127	43	78	209	51	74	68	66
102723444	0	1	0	0	1	0	0	0
3295	3066	1918	2879	2657	2323	2742	2446	3081
107986444	0	0	0	1	0	0	1	1
340069	1	0	0	0	0	0	0	0
105379144	0	0	0	0	0	0	0	0
51334	40	22	49	54	27	25	18	44
105379147	0	0	0	0	0	0	0	0
102467226	0	1	0	0	0	0	0	0
105379150	0	0	0	0	0	0	0	0
105379149	0	0	0	0	0	0	0	0
94033	0	0	0	0	0	0	0	0
105379148	0	0	0	0	0	0	2	0
153443	302	165	232	322	190	198	172	344
4015	758	328	466	3004	503	438	410	916
107986445	62	5	42	15	61	57	5	95
133923	155	15	122	47	138	169	18	150
100505841	43	5	41	22	53	51	6	58
9627	2041	923	1618	2214	1605	1987	1324	2189
153163	42	24	40	49	36	39	35	55
107986446	9	32	6	10	3	8	36	3
105379151	0	0	0	2	0	0	0	0
101927357	0	0	0	1	0	0	0	0
101927379	0	0	0	0	1	0	0	0
6643	1813	1042	1446	1872	1356	1427	1235	2121
105379154	10	3	11	17	16	21	4	10
28966	664	317	488	505	438	419	350	535
5480	134	86	183	470	140	120	69	183
107986447	3	2	0	2	2	0	1	1
105379152	3	3	2	26	0	0	1	0
93166	16	11	28	81	4	5	12	14
153241	1038	853	849	811	805	763	1286	1201
1456	1193	979	1052	1051	895	1046	1164	1426
103724389	2	6	1	0	3	3	1	3
101927397	2	0	1	0	1	0	0	4
107986448	0	0	0	0	0	0	0	0
105379155	0	0	0	0	0	0	0	0
57507	4214	2718	2528	3012	2514	3014	4673	3382
105379156	0	0	0	0	0	0	0	0
105379157	0	0	0	0	0	0	0	0
107986391	0	0	0	0	0	2	1	0
105379158	0	0	0	0	0	0	0	0
101927421	0	0	2	0	0	0	0	0
101927460	0	0	0	1	0	0	0	0
102546228	0	0	0	0	0	0	0	0
101927488	0	0	0	0	0	0	0	0
65983	389	85	295	221	212	296	64	271
101927514	0	1	0	0	0	0	0	1
501	4948	1319	2647	2814	2708	2924	2469	2986
51808	1408	800	1406	1155	1204	1319	749	1806
389320	0	2	1	0	0	1	0	0
105379162	0	0	1	0	0	0	0	0
102723557	5	3	2	0	1	6	3	4
4001	5386	2849	2993	3383	2308	3833	2344	4772
115123	959	494	640	857	638	602	738	734
105379163	7	1	4	6	11	4	5	10
401207	5	21	6	7	6	3	9	2
105379198	3	1	2	2	0	0	4	3
84466	1738	1418	1124	1144	1023	980	2134	1141
105379199	17	15	13	11	8	13	21	10
133619	2070	2540	1690	2210	1545	1906	2611	2616
613212	54	79	189	7	61	31	89	49
105379164	0	1	0	0	0	0	0	0
728586	6	6	4	1	4	4	8	6
644873	409	243	352	363	347	297	310	470
101929964	1	2	1	2	0	0	2	1
6558	2703	1240	2433	1591	2195	2307	2372	2444
2201	6446	2058	1809	17805	1125	1816	1263	1555
105379167	0	0	0	0	0	0	0	0
105379168	0	0	1	3	0	0	0	2
28965	192	20	87	133	44	18	14	20
102723638	2	0	2	2	1	1	0	1
51015	936	305	543	872	437	410	304	549
100616175	0	0	0	0	0	0	0	0
102723654	3	1	1	1	1	0	1	3
107986367	0	0	0	0	0	0	1	0
105379169	0	1	0	0	0	0	0	0
100616325	0	0	0	0	0	0	0	0
103689846	2	1	2	8	2	1	1	2
171019	14	22	23	44	8	9	4	9
100127206	3	15	18	2	3	9	1	15
112267944	3	0	6	0	1	2	1	1
337876	26	15	58	229	29	34	13	45
105379170	0	1	1	2	0	0	1	0
105379171	0	3	0	1	0	0	2	0
107986449	0	0	0	2	1	0	0	0
105379172	0	0	0	0	0	0	0	0
3094	4904	6603	5379	5955	4383	4823	5128	7032
90624	831	186	421	454	494	523	310	713
56990	1214	1246	1090	1010	1062	1177	1147	1596
105379173	206	214	178	166	145	194	204	243
51735	1091	1890	960	747	726	864	3859	1012
96459	968	995	787	917	669	729	1334	1074
728637	0	0	0	0	0	0	0	0
23305	199	234	367	178	372	392	421	445
101927693	7	2	9	1	4	2	4	13
105379174	0	1	0	0	0	0	0	1
3562	0	0	0	0	0	0	0	0
1437	0	0	0	0	0	0	0	0
100861518	34	22	38	147	12	20	32	26
8974	883	632	875	3863	407	509	904	646
102465498	0	0	0	0	0	0	0	0
8572	428	167	251	664	164	205	432	125
6583	41	68	54	40	48	36	83	53
553103	29	37	32	26	22	30	90	30
100500865	4	14	10	13	5	8	36	13
6584	258	219	226	294	194	176	327	214
441108	28	5	23	42	23	19	7	29
102723741	0	3	0	0	0	0	1	1
3659	134	62	113	194	58	51	81	78
3567	1	0	2	0	0	0	0	1
10111	1197	573	1152	1611	1134	1268	871	1727
101927761	35	16	30	44	37	44	27	40
3596	1	0	0	0	0	1	1	0
3565	1	1	2	1	0	0	2	0
105379176	2	3	6	1	1	1	6	0
11127	2498	1635	2949	1595	2520	2512	3011	3773
645121	59	99	79	50	54	54	170	67
23176	2199	1932	2165	2481	1366	1605	2476	1907
134548	9	8	36	22	17	19	33	20
134549	20	6	39	66	16	20	36	22
2661	220	151	240	218	235	221	227	349
27089	1687	1297	1837	1790	1590	1589	1365	2472
116842	18	24	10	13	13	9	35	23
27125	6332	4723	4590	5186	3935	4398	6925	6541
54819	539	445	455	432	404	471	485	637
3308	6571	5043	6341	5087	5180	5440	5726	8180
105379178	0	0	0	0	0	0	0	0
23105	233	533	889	165	610	424	978	745
105379181	12	26	33	10	20	18	38	25
105379180	4	15	13	1	4	5	11	10
100302134	0	0	0	0	0	0	0	0
105379179	0	1	0	0	0	0	0	0
105664404	0	0	0	0	0	0	0	0
105379182	0	0	1	0	0	0	2	0
56951	1801	1008	1756	1775	1435	1525	1026	2099
105379183	1	1	2	3	2	2	2	2
7416	4783	4838	5306	4619	4090	4216	4464	5940
105379185	0	4	1	3	1	0	3	0
101060024	0	1	0	0	0	0	1	0
6932	133	72	128	117	63	116	80	109
6500	7528	7850	8489	7084	7375	7586	8524	11225
5515	5374	5285	6552	4478	5069	5828	5619	8463
100500905	168	148	185	111	155	160	169	222
51265	227	285	175	171	178	182	303	334
7320	785	853	828	841	726	779	898	1294
91368	413	545	535	407	493	444	477	775
102546229	0	2	0	0	0	0	0	0
107986450	0	0	0	1	1	1	1	0
101927934	0	2	0	0	0	0	0	0
23338	266	292	182	267	195	204	585	283
107986451	23	19	23	9	17	13	25	17
51128	1218	1064	1114	1037	1027	961	1213	1812
10802	1588	2169	1471	1819	1416	1249	2380	2442
819	1228	2898	1328	1435	1209	1253	2227	2108
9879	3207	1933	2218	2189	2092	2295	1680	3343
134553	2866	2064	2494	2209	2148	2234	2727	3303
79770	1982	1439	2051	1973	1500	1698	2087	2432
84105	248	45	180	155	155	118	77	199
347732	16	13	17	16	9	15	21	14
107986452	9	1	2	6	7	5	2	5
5307	1	4	10	1904	0	0	1	3
100996485	532	381	396	388	308	384	389	486
101927953	0	0	0	65	0	0	0	0
105379188	0	0	0	0	0	0	0	0
340073	0	0	0	0	0	0	0	0
9555	7273	5240	5848	4805	4687	5800	4463	7943
140947	1	0	2	0	0	0	1	1
497189	2	1	3	1	0	0	2	1
4762	63	146	264	64	40	143	124	375
9547	15	38	86	340	19	24	2	16
153328	11	8	12	21	2	6	7	6
340074	0	1	0	0	0	0	0	0
100847082	0	0	0	0	0	0	0	0
107986453	1	2	5	12	1	0	0	3
3578	0	0	0	1	0	0	0	0
26223	21	4	5	81	1	1	5	2
3950	0	0	1	5	0	0	2	0
105379189	12	5	19	91	3	2	1	8
7045	1084	856	2414	11235	119	423	215	548
100126299	0	31	2	2	2	1	12	13
9597	6	9	5	15	4	4	6	11
4090	2919	2157	2379	3301	1773	1871	2536	2648
389332	58	15	35	174	21	133	26	21
57113	6	0	1	11	13	9	4	17
106478968	1	0	0	0	0	1	1	1
105379191	71	68	128	74	62	98	127	21
6695	2682	4981	4548	3075	3194	2903	6145	4282
105379192	0	1	0	0	0	0	3	0
26249	665	272	497	460	416	405	597	445
100126343	0	0	0	0	0	0	0	0
10949	11231	9178	9467	8455	8274	10482	10418	13097
107986369	0	0	0	1	0	1	1	0
4888	2	0	0	1	0	2	3	0
107986368	1	1	0	0	1	0	1	0
101928005	6	1	3	2	4	2	3	8
9499	8	2	10	23	3	0	3	3
27039	67	56	69	53	39	54	57	71
51306	1107	988	1138	820	918	1051	832	1326
100130172	36	24	47	23	45	39	27	52
7478	10	23	12	7	6	7	20	14
8382	232	10	275	162	253	212	21	250
10902	2887	2585	1845	1727	1611	2130	2492	2732
10112	1060	888	562	1015	236	490	459	600
8697	1748	1141	1308	1345	1189	1294	1391	1934
2676	12	67	54	83	31	43	34	27
995	241	208	180	233	79	145	151	251
100128966	3	3	0	1	0	0	2	1
51307	2493	3132	2151	2091	1826	2057	3621	2952
51780	6398	5702	4332	4145	3827	4265	6108	5599
51308	3066	3146	3257	2186	2967	2729	4235	3343
1958	917	135	1132	807	698	949	138	815
2107	2223	2099	2237	2077	1805	2066	2360	3267
3313	7219	7339	7321	7779	6269	6173	8292	10917
109617013	6	17	1	2	4	3	22	2
26785	0	5	0	0	0	1	2	0
105379193	152	173	192	192	147	155	222	284
105379194	8	5	3	17	1	3	4	4
1495	17499	10732	11852	13105	9924	10877	14441	12945
26045	2615	2237	1825	1044	1571	1711	6241	2077
64374	765	671	737	1045	550	929	657	594
105379195	2	4	2	1	3	1	1	2
9782	19808	18461	18874	13953	16924	18698	16654	27306
724102	19	95	39	14	21	19	54	38
109616975	0	3	0	0	0	0	2	0
26821	0	1	0	0	0	0	0	0
51247	5458	5280	4210	3993	4110	5044	5246	7218
9963	13	21	6	4	9	13	29	12
51237	2	5	3	1	2	1	7	1
389333	271	205	163	121	189	153	471	167
202051	250	206	132	106	152	143	328	175
202052	2209	2659	2246	1734	1949	2140	3644	2755
641700	1	0	0	1	0	0	0	0
111064649	0	0	0	0	0	0	0	0
340061	14	4	24	269	3	4	8	7
7322	3477	3494	3560	3010	2939	3097	3136	4748
51523	2667	4160	3095	2200	2186	2671	4063	3480
111082989	5	5	3	3	2	4	8	6
84249	930	848	1426	709	1247	1181	1784	1532
101929696	2	0	2	2	2	0	2	4
9542	30	44	89	34	58	48	81	60
100505636	13	5	16	25	14	3	3	12
5813	720	410	560	664	462	370	580	489
492311	81	73	47	81	40	56	116	44
101929719	1	2	0	0	1	0	0	1
84418	629	462	547	559	468	351	515	515
5201	1723	1571	1983	1570	1637	1839	1667	2447
1839	127	120	305	136	220	175	223	179
83697	9	4	6	3	3	4	6	2
404734	2765	1908	1591	1989	1383	1789	1824	2261
54882	2827	2017	1616	2003	1414	1794	1896	2320
8637	57	34	41	65	26	42	43	49
10011	1185	834	1021	941	1087	981	1475	1619
10307	1308	2040	1179	868	1178	1066	2677	1554
102465499	3	3	2	1	0	3	9	1
113829	1873	335	1854	1771	1518	1694	1095	1980
112267855	0	0	0	0	0	0	0	0
55374	664	448	473	459	449	483	523	620
929	2	29	20	6	9	13	17	17
4695	832	824	868	727	840	821	750	1336
3550	3991	3765	3180	2853	3284	3660	3648	4693
100500820	106	110	96	105	119	123	108	151
54853	884	891	632	754	635	686	1093	1037
373863	130	134	95	104	90	106	173	150
3035	1563	1538	1604	1382	1335	1505	1666	2011
23438	1067	840	854	893	800	828	938	1141
153527	2590	2055	2399	2102	1987	2307	2194	2908
56664	0	0	0	0	0	0	0	1
105378198	1	0	0	0	2	1	2	3
56663	0	0	0	0	0	0	0	0
56662	1	5	9	4	4	7	1	6
56147	185	104	242	192	130	173	251	219
56146	288	459	438	360	323	370	302	386
56145	249	234	278	259	158	231	323	302
56144	1134	580	962	873	425	364	1769	1041
56143	219	265	224	192	122	143	301	222
56142	222	199	245	390	193	688	597	369
56141	193	214	234	208	172	220	258	214
56140	210	170	229	231	146	239	331	255
9752	225	176	307	212	132	157	297	283
56139	304	354	448	436	257	335	471	448
56138	267	139	476	303	298	253	311	303
112267934	156	83	345	167	214	165	151	198
56137	451	294	679	351	304	330	532	531
56136	203	104	210	172	301	145	218	196
56135	197	180	284	228	148	148	267	268
56134	349	214	579	583	357	304	482	395
56119	146	85	193	155	104	111	197	150
101926905	0	0	0	0	1	0	0	2
29930	12	4	3	6	2	3	0	6
56133	1877	1706	1932	1966	1349	1392	1766	2820
56132	328	309	260	336	209	205	396	439
56131	183	189	123	143	133	215	170	168
26167	455	70	36	555	526	842	295	141
56130	97	82	48	85	161	238	127	85
54661	62	40	27	51	68	91	61	40
56129	296	62	92	70	328	587	138	103
56128	201	93	107	133	255	381	139	162
57717	367	471	194	373	413	539	172	390
56127	258	302	193	201	253	277	309	278
